date,season,location,team1,team2,score1,score2,result,elo_prob1
2005-09-25,2005,H,GB,TB,16,17,0.0,0.5462529609358833
2005-09-25,2005,H,SEA,ARI,37,12,1.0,0.7108394594440345
2005-09-25,2005,H,LAR,TEN,31,27,1.0,0.6367934948775028
2005-09-25,2005,H,NYJ,JAX,20,26,0.0,0.6499395926212328
2005-09-25,2005,H,PIT,NE,20,23,0.0,0.560768425385022
2005-09-25,2005,H,SF,DAL,31,34,0.0,0.4736698538372852
2005-09-26,2005,H,DEN,KC,30,10,1.0,0.532797774923869
2005-10-02,2005,H,NE,LAC,17,41,0.0,0.7749943047259696
2005-10-02,2005,H,TEN,IND,10,31,0.0,0.3061873352516288
2005-10-02,2005,H,WSH,SEA,20,17,1.0,0.56723732291185
2005-10-02,2005,H,BAL,NYJ,13,3,1.0,0.5615891982881872
2005-10-02,2005,N,SF,ARI,14,31,0.0,0.4898671348900213
2005-10-02,2005,H,JAX,DEN,7,20,0.0,0.5422207328022988
2005-10-02,2005,H,OAK,DAL,19,13,1.0,0.468397469172814
2005-10-02,2005,H,NYG,LAR,44,24,1.0,0.5321170756451579
2005-10-02,2005,H,ATL,MIN,30,10,1.0,0.6928886106732665
2005-10-02,2005,H,CIN,HOU,16,10,1.0,0.7694886891479235
2005-10-02,2005,H,TB,DET,17,13,1.0,0.7232323419046426
2005-10-02,2005,N,BUF,NO,7,19,0.0,0.578778859507999
2005-10-02,2005,H,KC,PHI,31,37,0.0,0.5263645890340626
2005-10-03,2005,H,CAR,GB,32,29,1.0,0.6631023060590848
2005-10-09,2005,H,NYJ,TB,14,12,1.0,0.5278884301892497
2005-10-09,2005,H,ATL,NE,28,31,0.0,0.4886689043821854
2005-10-09,2005,H,GB,NO,52,3,1.0,0.5541380152979135
2005-10-09,2005,H,SF,IND,3,28,0.0,0.1635852628727309
2005-10-09,2005,H,JAX,CIN,23,20,1.0,0.4508166012459898
2005-10-09,2005,H,DEN,WSH,21,19,1.0,0.7224885213046162
2005-10-09,2005,H,ARI,CAR,20,24,0.0,0.3828470523113692
2005-10-09,2005,H,BUF,MIA,20,14,1.0,0.5929637190589657
2005-10-09,2005,H,CLE,CHI,20,10,1.0,0.5849621157355122
2005-10-09,2005,H,DAL,PHI,33,10,1.0,0.3610417799516735
2005-10-09,2005,H,HOU,TEN,20,34,0.0,0.5865684030745181
2005-10-09,2005,H,DET,BAL,35,17,1.0,0.4611031820098336
2005-10-09,2005,H,LAR,SEA,31,37,0.0,0.5929567722060014
2005-10-10,2005,H,LAC,PIT,22,24,0.0,0.5355164624474272
2005-10-16,2005,N,ATL,NO,34,31,1.0,0.627833657687745
2005-10-16,2005,H,DET,CAR,20,21,0.0,0.445173722902209
2005-10-16,2005,H,TEN,CIN,23,31,0.0,0.437845387184022
2005-10-16,2005,H,BAL,CLE,16,3,1.0,0.6603551317354169
2005-10-16,2005,H,BUF,NYJ,27,17,1.0,0.6020753478769865
2005-10-16,2005,H,PIT,JAX,17,23,0.0,0.7707198144912127
2005-10-16,2005,H,KC,WSH,28,21,1.0,0.6507223881539985
2005-10-16,2005,H,CHI,MIN,28,3,1.0,0.5030883029816848
2005-10-16,2005,H,OAK,LAC,14,27,0.0,0.3293008012903076
2005-10-16,2005,H,DEN,NE,28,20,1.0,0.5037646554845284
2005-10-16,2005,H,SEA,HOU,42,10,1.0,0.726648307912728
2005-10-16,2005,H,TB,MIA,27,13,1.0,0.6587031705398242
2005-10-16,2005,H,DAL,NYG,16,13,1.0,0.585713805865853
2005-10-17,2005,H,IND,LAR,45,28,1.0,0.8463320529984467
2005-10-21,2005,H,MIA,KC,20,30,0.0,0.482105047431076
2005-10-23,2005,H,WSH,SF,52,17,1.0,0.770491875651126
2005-10-23,2005,H,PHI,LAC,20,17,1.0,0.5384891262494672
2005-10-23,2005,H,CHI,BAL,10,6,1.0,0.4948754884941682
2005-10-23,2005,H,CLE,DET,10,13,0.0,0.5449999396929861
2005-10-23,2005,H,OAK,BUF,38,17,1.0,0.3917599377087586
2005-10-23,2005,H,LAR,NO,28,17,1.0,0.5849327666257046
2005-10-23,2005,H,SEA,DAL,13,10,1.0,0.6214145506285865
2005-10-23,2005,H,HOU,IND,20,38,0.0,0.1920527417407058
2005-10-23,2005,H,ARI,TEN,20,10,1.0,0.4956971503324219
2005-10-23,2005,H,CIN,PIT,13,27,0.0,0.5569977449792822
2005-10-23,2005,H,NYG,DEN,24,23,1.0,0.4058072759721314
2005-10-23,2005,H,MIN,GB,23,20,1.0,0.4772015187925689
2005-10-24,2005,H,ATL,NYJ,27,14,1.0,0.7000112251852586
2005-10-30,2005,H,LAC,KC,28,20,1.0,0.6389648598313545
2005-10-30,2005,H,NE,BUF,21,16,1.0,0.770546839744188
2005-10-30,2005,H,DAL,ARI,34,13,1.0,0.7027384603823992
2005-10-30,2005,H,TEN,OAK,25,34,0.0,0.5944023013177463
2005-10-30,2005,H,DEN,PHI,49,21,1.0,0.6262505187115591
2005-10-30,2005,H,NO,MIA,6,21,0.0,0.5893018177256879
2005-10-30,2005,H,CAR,MIN,38,13,1.0,0.7439252314879259
2005-10-30,2005,H,LAR,JAX,24,21,1.0,0.4885926706870805
2005-10-30,2005,H,CIN,GB,21,14,1.0,0.6903324055263824
2005-10-30,2005,H,SF,TB,15,10,1.0,0.2696298705424857
2005-10-30,2005,H,NYG,WSH,36,0,1.0,0.6068661640372446
2005-10-30,2005,H,HOU,CLE,19,16,1.0,0.5586902103960554
2005-10-30,2005,H,DET,CHI,13,19,0.0,0.6154323104013368
2005-10-31,2005,H,PIT,BAL,20,19,1.0,0.7974495481662621
2005-11-06,2005,H,SF,NYG,6,24,0.0,0.3340167809670422
2005-11-06,2005,H,TB,CAR,14,34,0.0,0.5078713124402199
2005-11-06,2005,H,GB,PIT,10,20,0.0,0.3460295171608398
2005-11-06,2005,H,JAX,HOU,21,14,1.0,0.769557092886503
2005-11-06,2005,H,MIA,ATL,10,17,0.0,0.4360595184377631
2005-11-06,2005,H,WSH,PHI,17,10,1.0,0.445136756088084
2005-11-06,2005,H,MIN,DET,27,14,1.0,0.5774773725265764
2005-11-06,2005,H,BAL,CIN,9,21,0.0,0.4483109599455567
2005-11-06,2005,H,NYJ,LAC,26,31,0.0,0.3918683052458294
2005-11-06,2005,H,ARI,SEA,19,33,0.0,0.389653706396114
2005-11-06,2005,H,KC,OAK,27,23,1.0,0.7120920594438317
2005-11-06,2005,H,NO,CHI,17,20,0.0,0.4969217704450285
2005-11-06,2005,H,CLE,TEN,20,14,1.0,0.5726595473732237
2005-11-07,2005,H,NE,IND,21,40,0.0,0.499363911211217
2005-11-13,2005,H,SEA,LAR,31,16,1.0,0.683761548636871
2005-11-13,2005,H,IND,HOU,31,17,1.0,0.920957261800712
2005-11-13,2005,H,PIT,CLE,34,21,1.0,0.8735636234935865
2005-11-13,2005,H,TB,WSH,36,35,1.0,0.6025055596131462
2005-11-13,2005,H,MIA,NE,16,23,0.0,0.3687536779821332
2005-11-13,2005,H,ATL,GB,25,33,0.0,0.7592432637062744
2005-11-13,2005,H,DET,ARI,29,21,1.0,0.6524904940792244
2005-11-13,2005,H,CHI,SF,17,9,1.0,0.7907876269871452
2005-11-13,2005,H,JAX,BAL,30,3,1.0,0.7006829048504043
2005-11-13,2005,H,OAK,DEN,17,31,0.0,0.3322647673860361
2005-11-13,2005,H,NYG,MIN,21,24,0.0,0.7117095323543091
2005-11-13,2005,H,CAR,NYJ,30,3,1.0,0.7767780311523151
2005-11-13,2005,H,BUF,KC,14,3,1.0,0.4882302083626327
2005-11-14,2005,H,PHI,DAL,20,21,0.0,0.627763712579787
2005-11-20,2005,H,CIN,IND,37,45,0.0,0.3942344494837967
2005-11-20,2005,H,BAL,PIT,16,13,1.0,0.2663156801115358
2005-11-20,2005,H,CLE,MIA,22,0,1.0,0.5302348651794752
2005-11-20,2005,H,NYG,PHI,27,17,1.0,0.5813182910648687
2005-11-20,2005,H,DEN,NYJ,27,0,1.0,0.8265739891134303
2005-11-20,2005,H,NE,NO,24,17,1.0,0.8516824048496534
2005-11-20,2005,H,LAC,BUF,48,10,1.0,0.7404468119683436
2005-11-20,2005,H,ATL,TB,27,30,0.0,0.6864365669754167
2005-11-20,2005,H,DAL,DET,20,7,1.0,0.708577843188137
2005-11-20,2005,H,LAR,ARI,28,38,0.0,0.7356357045190518
2005-11-20,2005,H,SF,SEA,25,27,0.0,0.2439254520344106
2005-11-20,2005,H,TEN,JAX,28,31,0.0,0.3480709787791318
2005-11-20,2005,H,HOU,KC,17,45,0.0,0.3706369652882564
2005-11-20,2005,H,WSH,OAK,13,16,0.0,0.6533997018475457
2005-11-20,2005,H,CHI,CAR,13,3,1.0,0.4079327309705516
2005-11-21,2005,H,GB,MIN,17,20,0.0,0.637154226710822
2005-11-24,2005,H,DAL,DEN,21,24,0.0,0.4128147116348047
2005-11-24,2005,H,DET,ATL,7,27,0.0,0.4109629178075029
2005-11-27,2005,H,SEA,NYG,24,21,1.0,0.6435256097790127
2005-11-27,2005,H,ARI,JAX,17,24,0.0,0.3506565544616299
2005-11-27,2005,H,BUF,CAR,9,13,0.0,0.4468165087917151
2005-11-27,2005,H,CIN,BAL,42,29,1.0,0.750299394286571
2005-11-27,2005,H,HOU,LAR,27,33,0.0,0.4764318112752159
2005-11-27,2005,H,KC,NE,26,16,1.0,0.4797770716740623
2005-11-27,2005,H,TB,CHI,10,13,0.0,0.5799053698139127
2005-11-27,2005,H,OAK,MIA,21,33,0.0,0.6431385994737062
2005-11-27,2005,H,PHI,GB,19,14,1.0,0.6247915301326309
2005-11-27,2005,H,NYJ,NO,19,21,0.0,0.6585724514121597
2005-11-27,2005,H,WSH,LAC,17,23,0.0,0.330517382852798
2005-11-27,2005,H,MIN,CLE,24,12,1.0,0.6757595507583203
2005-11-27,2005,H,TEN,SF,33,22,1.0,0.6846359421728566
2005-11-28,2005,H,IND,PIT,26,7,1.0,0.7238886463590836
2005-12-04,2005,H,CLE,JAX,14,20,0.0,0.3519027594269468
2005-12-04,2005,H,NYG,DAL,17,10,1.0,0.601522183874633
2005-12-04,2005,H,PIT,CIN,31,38,0.0,0.6508636761429574
2005-12-04,2005,H,SF,ARI,10,17,0.0,0.4628129683688919
2005-12-04,2005,H,CAR,ATL,24,6,1.0,0.6459780124857275
2005-12-04,2005,H,KC,DEN,31,27,1.0,0.461825618406983
2005-12-04,2005,H,NE,NYJ,16,3,1.0,0.813180587332869
2005-12-04,2005,H,LAR,WSH,9,24,0.0,0.6009259664349336
2005-12-04,2005,H,DET,MIN,16,21,0.0,0.4321805764728682
2005-12-04,2005,H,NO,TB,3,10,0.0,0.4542107892769468
2005-12-04,2005,H,BAL,HOU,16,15,1.0,0.739729281853797
2005-12-04,2005,H,CHI,GB,19,7,1.0,0.6815979898153557
2005-12-04,2005,H,IND,TEN,35,3,1.0,0.9302570265857716
2005-12-04,2005,H,MIA,BUF,24,23,1.0,0.5488356282408334
2005-12-04,2005,H,LAC,OAK,34,10,1.0,0.8536839073973603
2005-12-05,2005,H,PHI,SEA,0,42,0.0,0.4995840956635002
2005-12-11,2005,H,MIN,LAR,27,13,1.0,0.7257314805276545
2005-12-11,2005,H,PIT,CHI,21,9,1.0,0.6713777604421216
2005-12-11,2005,H,CIN,CLE,23,20,1.0,0.8450994924205752
2005-12-11,2005,H,LAC,MIA,21,23,0.0,0.8309541345880483
2005-12-11,2005,H,BUF,NE,7,35,0.0,0.3844982088900227
2005-12-11,2005,H,DAL,KC,31,28,1.0,0.4633869106218171
2005-12-11,2005,H,DEN,BAL,12,10,1.0,0.8235806778675901
2005-12-11,2005,H,JAX,IND,18,26,0.0,0.3345214966849028
2005-12-11,2005,H,PHI,NYG,23,26,0.0,0.5037214844336019
2005-12-11,2005,H,SEA,SF,41,3,1.0,0.9169379847006702
2005-12-11,2005,H,TEN,HOU,13,10,1.0,0.6692800571061504
2005-12-11,2005,H,NYJ,OAK,26,10,1.0,0.5973313555746402
2005-12-11,2005,H,CAR,TB,10,20,0.0,0.7348961781182737
2005-12-11,2005,H,GB,DET,16,13,1.0,0.6965657419853207
2005-12-11,2005,H,ARI,WSH,13,17,0.0,0.4818219105650964
2005-12-12,2005,H,ATL,NO,36,17,1.0,0.7917393459424502
2005-12-17,2005,H,NE,TB,28,0,1.0,0.7082246786623172
2005-12-17,2005,H,BUF,DEN,17,28,0.0,0.3008065802714869
2005-12-17,2005,H,NYG,KC,27,17,1.0,0.5604181842044458
2005-12-18,2005,H,DET,CIN,17,41,0.0,0.2434989255382737
2005-12-18,2005,H,HOU,ARI,30,19,1.0,0.49929771200847
2005-12-18,2005,H,JAX,SF,10,9,1.0,0.8985940288909822
2005-12-18,2005,H,CHI,ATL,16,3,1.0,0.5625470488624263
2005-12-18,2005,H,OAK,CLE,7,9,0.0,0.5792040282853991
2005-12-18,2005,H,MIN,PIT,3,18,0.0,0.455611080140786
2005-12-18,2005,H,NO,CAR,10,27,0.0,0.2915624412053852
2005-12-18,2005,H,WSH,DAL,35,7,1.0,0.5522399621478848
2005-12-18,2005,H,LAR,PHI,16,17,0.0,0.4960597828267845
2005-12-18,2005,H,MIA,NYJ,24,20,1.0,0.648716661043964
2005-12-18,2005,H,TEN,SEA,24,28,0.0,0.2738184513409015
2005-12-18,2005,H,IND,LAC,17,26,0.0,0.7748979251647117
2005-12-19,2005,H,BAL,GB,48,3,1.0,0.5700810406849602
2005-12-24,2005,H,MIA,TEN,24,10,1.0,0.7184751425578022
2005-12-24,2005,H,KC,LAC,20,7,1.0,0.4203849466095359
2005-12-24,2005,N,DET,NO,13,12,1.0,0.5004130261071114
2005-12-24,2005,H,DEN,OAK,22,3,1.0,0.8914038328894147
2005-12-24,2005,H,SEA,IND,28,13,1.0,0.4267981810626611
2005-12-24,2005,H,CLE,PIT,0,41,0.0,0.2590015218953166
2005-12-24,2005,H,LAR,SF,20,24,0.0,0.7538787971371627
2005-12-24,2005,H,HOU,JAX,20,38,0.0,0.2707002081032814
2005-12-24,2005,H,ARI,PHI,27,21,1.0,0.4271333828020085
2005-12-24,2005,H,CIN,BUF,27,37,0.0,0.8321466963482653
2005-12-24,2005,H,TB,ATL,27,24,1.0,0.5903449279888942
2005-12-24,2005,H,CAR,DAL,20,24,0.0,0.7351730950627505
2005-12-24,2005,H,WSH,NYG,35,20,1.0,0.5112821907054731
2005-12-25,2005,H,BAL,MIN,30,23,1.0,0.5528419861010181
2005-12-25,2005,H,GB,CHI,17,24,0.0,0.4088882286315015
2005-12-26,2005,H,NYJ,NE,21,31,0.0,0.2673077714177495
2005-12-31,2005,H,OAK,NYG,21,30,0.0,0.3298769937731036
2005-12-31,2005,H,LAC,DEN,7,23,0.0,0.556048701313064
2006-01-01,2005,H,KC,CIN,37,3,1.0,0.5838240490232954
2006-01-01,2005,H,PIT,DET,35,21,1.0,0.8968019387383066
2006-01-01,2005,H,TB,NO,27,13,1.0,0.8205918393599579
2006-01-01,2005,H,IND,ARI,17,13,1.0,0.910375252823388
2006-01-01,2005,H,PHI,WSH,20,31,0.0,0.454272152966694
2006-01-01,2005,H,JAX,TEN,40,13,1.0,0.8410242081784072
2006-01-01,2005,H,SF,HOU,20,17,1.0,0.5390255519664796
2006-01-01,2005,H,CLE,BAL,20,16,1.0,0.4357764230996332
2006-01-01,2005,H,MIN,CHI,34,10,1.0,0.4679932806188142
2006-01-01,2005,H,NE,MIA,26,28,0.0,0.7989738462751301
2006-01-01,2005,H,GB,SEA,23,17,1.0,0.25158618757438
2006-01-01,2005,H,ATL,CAR,11,44,0.0,0.5167565420057484
2006-01-01,2005,H,NYJ,BUF,30,26,1.0,0.4947143250065543
2006-01-01,2005,H,DAL,LAR,10,20,0.0,0.7752632093189255
2006-09-07,2006,H,PIT,MIA,28,17,1.0,0.7948598906640362
2006-09-10,2006,H,HOU,PHI,10,24,0.0,0.4841405106325662
2006-09-10,2006,H,ARI,SF,34,27,1.0,0.6606391150004808
2006-09-10,2006,H,TB,BAL,0,27,0.0,0.638673987579055
2006-09-10,2006,H,CLE,NO,14,19,0.0,0.6541736677794717
2006-09-10,2006,H,GB,CHI,0,26,0.0,0.5200275256808928
2006-09-10,2006,H,JAX,DAL,24,17,1.0,0.6871250557602272
2006-09-10,2006,H,NE,BUF,19,17,1.0,0.7540720695755452
2006-09-10,2006,H,DET,SEA,6,9,0.0,0.3117795239903335
2006-09-10,2006,H,TEN,NYJ,16,23,0.0,0.5334267758680611
2006-09-10,2006,H,KC,CIN,10,23,0.0,0.659621405540306
2006-09-10,2006,H,CAR,ATL,6,20,0.0,0.7239657276581274
2006-09-10,2006,H,LAR,DEN,18,10,1.0,0.3297662945693778
2006-09-10,2006,H,NYG,IND,21,26,0.0,0.4299641068950796
2006-09-11,2006,H,WSH,MIN,16,19,0.0,0.6430817870013111
2006-09-11,2006,H,OAK,LAC,0,27,0.0,0.3417745240649039
2006-09-17,2006,H,DAL,WSH,27,10,1.0,0.5034969940888078
2006-09-17,2006,H,SF,LAR,20,13,1.0,0.429270092019482
2006-09-17,2006,H,IND,HOU,43,24,1.0,0.8909438113903526
2006-09-17,2006,H,MIA,BUF,6,16,0.0,0.6379869133655997
2006-09-17,2006,H,PHI,NYG,24,30,0.0,0.5536984997167874
2006-09-17,2006,H,SEA,ARI,21,10,1.0,0.8049561637917211
2006-09-17,2006,H,ATL,TB,14,3,1.0,0.6714844355005007
2006-09-17,2006,H,DEN,KC,9,6,1.0,0.6621860769649572
2006-09-17,2006,H,BAL,OAK,28,6,1.0,0.7773972600547109
2006-09-17,2006,H,NYJ,NE,17,24,0.0,0.3988849228584293
2006-09-17,2006,H,MIN,CAR,16,13,1.0,0.5676640265710194
2006-09-17,2006,H,LAC,TEN,40,7,1.0,0.8337103583630969
2006-09-17,2006,H,GB,NO,27,34,0.0,0.6106707032237075
2006-09-17,2006,H,CHI,DET,34,7,1.0,0.7792010399755948
2006-09-17,2006,H,CIN,CLE,34,17,1.0,0.7799034079321373
2006-09-18,2006,H,JAX,PIT,9,0,1.0,0.4174968920778197
2006-09-24,2006,H,PIT,CIN,20,28,0.0,0.7023775815821834
2006-09-24,2006,H,BUF,NYJ,20,28,0.0,0.6529184955543351
2006-09-24,2006,H,CLE,BAL,14,15,0.0,0.3908906410894018
2006-09-24,2006,H,NE,DEN,7,17,0.0,0.6192494010430583
2006-09-24,2006,H,TB,CAR,24,26,0.0,0.4776668425039252
2006-09-24,2006,H,SEA,NYG,42,30,1.0,0.7142422410588564
2006-09-24,2006,H,MIN,CHI,16,19,0.0,0.5688771791875731
2006-09-24,2006,H,IND,JAX,21,14,1.0,0.6741708323088988
2006-09-24,2006,H,DET,GB,24,31,0.0,0.5629266597869774
2006-09-24,2006,H,SF,PHI,24,38,0.0,0.4817256179368502
2006-09-24,2006,H,MIA,TEN,13,10,1.0,0.7153277785190758
2006-09-24,2006,H,HOU,WSH,15,31,0.0,0.3666484416432762
2006-09-24,2006,H,ARI,LAR,14,16,0.0,0.5624493013366187
2006-09-25,2006,H,NO,ATL,23,3,1.0,0.4394570265940672
2006-10-01,2006,H,LAR,DET,41,34,1.0,0.7212021072004339
2006-10-01,2006,H,ATL,ARI,32,10,1.0,0.7249562418662726
2006-10-01,2006,H,CHI,SEA,37,6,1.0,0.510588868862158
2006-10-01,2006,H,HOU,MIA,17,15,1.0,0.3778747258652324
2006-10-01,2006,H,TEN,DAL,14,45,0.0,0.4036326884580112
2006-10-01,2006,H,BAL,LAC,16,13,1.0,0.5037632164503983
2006-10-01,2006,H,CAR,NO,21,18,1.0,0.6891757040566224
2006-10-01,2006,H,NYJ,IND,28,31,0.0,0.3357669680380766
2006-10-01,2006,H,CIN,NE,13,38,0.0,0.6183043003324756
2006-10-01,2006,H,OAK,CLE,21,24,0.0,0.5496821659274298
2006-10-01,2006,H,BUF,MIN,17,12,1.0,0.507777792829138
2006-10-01,2006,H,KC,SF,41,0,1.0,0.8048440713392242
2006-10-01,2006,H,WSH,JAX,36,30,1.0,0.5113871921618645
2006-10-02,2006,H,PHI,GB,31,9,1.0,0.6679408229130541
2006-10-08,2006,H,GB,LAR,20,23,0.0,0.5045949670138437
2006-10-08,2006,H,NO,TB,24,21,1.0,0.6198572646214149
2006-10-08,2006,H,NYG,WSH,19,3,1.0,0.5513131443443909
2006-10-08,2006,H,CAR,CLE,20,12,1.0,0.7726569365400558
2006-10-08,2006,H,CHI,BUF,40,7,1.0,0.7489672742113078
2006-10-08,2006,H,ARI,KC,20,23,0.0,0.3768048936151347
2006-10-08,2006,H,JAX,NYJ,41,0,1.0,0.7051318659573413
2006-10-08,2006,H,IND,TEN,14,13,1.0,0.9104897892376428
2006-10-08,2006,H,MIN,DET,26,17,1.0,0.7897925771765734
2006-10-08,2006,H,PHI,DAL,38,24,1.0,0.5582970310985771
2006-10-08,2006,H,NE,MIA,20,10,1.0,0.7965545345975327
2006-10-08,2006,H,SF,OAK,34,20,1.0,0.5795351015055855
2006-10-08,2006,H,LAC,PIT,23,13,1.0,0.5458862481367286
2006-10-09,2006,H,DEN,BAL,13,3,1.0,0.6893495453818551
2006-10-15,2006,H,DAL,HOU,34,6,1.0,0.7889512943444019
2006-10-15,2006,H,DEN,OAK,13,3,1.0,0.9026179392278167
2006-10-15,2006,H,WSH,TEN,22,25,0.0,0.8038893151552627
2006-10-15,2006,H,NYJ,MIA,20,17,1.0,0.5956243788746471
2006-10-15,2006,H,SF,LAC,19,48,0.0,0.2503406873794779
2006-10-15,2006,H,PIT,KC,45,7,1.0,0.6602427974223538
2006-10-15,2006,H,LAR,SEA,28,30,0.0,0.421827523648232
2006-10-15,2006,H,TB,CIN,14,13,1.0,0.4061584989184539
2006-10-15,2006,H,DET,BUF,20,17,1.0,0.4033583584585452
2006-10-15,2006,H,NO,PHI,27,24,1.0,0.5255780815747386
2006-10-15,2006,H,ATL,NYG,14,27,0.0,0.57972725951595
2006-10-15,2006,H,BAL,CAR,21,23,0.0,0.5645943684274908
2006-10-16,2006,H,ARI,CHI,23,24,0.0,0.2635568136562897
2006-10-22,2006,H,BUF,NE,6,28,0.0,0.3282641861530558
2006-10-22,2006,H,IND,WSH,36,22,1.0,0.8083747481495709
2006-10-22,2006,H,NYJ,DET,31,24,1.0,0.7344091633672204
2006-10-22,2006,H,OAK,ARI,22,9,1.0,0.5094049506733319
2006-10-22,2006,H,ATL,PIT,41,38,1.0,0.4040526131200414
2006-10-22,2006,H,MIA,GB,24,34,0.0,0.659842379206476
2006-10-22,2006,H,KC,LAC,30,27,1.0,0.4503035850442777
2006-10-22,2006,H,HOU,JAX,27,7,1.0,0.2485494930929953
2006-10-22,2006,H,CIN,CAR,17,14,1.0,0.5659537876339465
2006-10-22,2006,H,TB,PHI,23,21,1.0,0.4986918468288503
2006-10-22,2006,H,SEA,MIN,13,31,0.0,0.7102913199402318
2006-10-22,2006,H,CLE,DEN,7,17,0.0,0.2548856683579992
2006-10-23,2006,H,DAL,NYG,22,36,0.0,0.514725089712457
2006-10-29,2006,H,OAK,PIT,20,13,1.0,0.2396777419321318
2006-10-29,2006,H,NYG,TB,17,3,1.0,0.7659038576919462
2006-10-29,2006,H,NO,BAL,22,35,0.0,0.5317229317784411
2006-10-29,2006,H,CIN,ATL,27,29,0.0,0.6683747784401681
2006-10-29,2006,H,CAR,DAL,14,35,0.0,0.6973195644558078
2006-10-29,2006,H,GB,ARI,31,14,1.0,0.6853327791640118
2006-10-29,2006,H,DEN,IND,31,34,0.0,0.5588988352574551
2006-10-29,2006,H,TEN,HOU,28,22,1.0,0.5746094915214539
2006-10-29,2006,H,CHI,SF,41,10,1.0,0.8824989619823492
2006-10-29,2006,H,PHI,JAX,6,13,0.0,0.5480401382006784
2006-10-29,2006,H,LAC,LAR,38,24,1.0,0.7696805919622739
2006-10-29,2006,H,KC,SEA,35,28,1.0,0.568745876331126
2006-10-29,2006,H,CLE,NYJ,20,13,1.0,0.4688074332545751
2006-10-30,2006,H,MIN,NE,7,31,0.0,0.4536172033516503
2006-11-05,2006,H,NE,IND,20,27,0.0,0.5753325663244828
2006-11-05,2006,H,JAX,TEN,37,7,1.0,0.8007716312297887
2006-11-05,2006,H,NYG,HOU,14,10,1.0,0.859907679930792
2006-11-05,2006,H,LAC,CLE,32,25,1.0,0.8350911759741166
2006-11-05,2006,H,TB,NO,14,31,0.0,0.5686131517945451
2006-11-05,2006,H,BUF,GB,24,10,1.0,0.5803246181173594
2006-11-05,2006,H,CHI,MIA,13,31,0.0,0.8449675740135639
2006-11-05,2006,H,WSH,DAL,22,19,1.0,0.5215848245323291
2006-11-05,2006,H,LAR,KC,17,31,0.0,0.4428943062186741
2006-11-05,2006,H,DET,ATL,30,14,1.0,0.3315627044697175
2006-11-05,2006,H,SF,MIN,9,3,1.0,0.3185182045213161
2006-11-05,2006,H,PIT,DEN,20,31,0.0,0.4947330314270857
2006-11-05,2006,H,BAL,CIN,26,20,1.0,0.6005227979562128
2006-11-06,2006,H,SEA,OAK,16,0,1.0,0.7897849315589225
2006-11-12,2006,H,ATL,CLE,13,17,0.0,0.7034246348400827
2006-11-12,2006,H,NE,NYJ,14,17,0.0,0.8315798798013141
2006-11-12,2006,H,SEA,LAR,24,22,1.0,0.7447544816873225
2006-11-12,2006,H,NYG,CHI,20,38,0.0,0.6374881986086136
2006-11-12,2006,H,ARI,DAL,10,27,0.0,0.337055887764806
2006-11-12,2006,H,CIN,LAC,41,49,0.0,0.4594600738025794
2006-11-12,2006,H,IND,BUF,17,16,1.0,0.8741803329410667
2006-11-12,2006,H,MIA,KC,13,10,1.0,0.4163913618514842
2006-11-12,2006,H,MIN,GB,17,23,0.0,0.7063846515041282
2006-11-12,2006,H,JAX,HOU,10,13,0.0,0.8316669336282019
2006-11-12,2006,H,OAK,DEN,13,17,0.0,0.2054613089441139
2006-11-12,2006,H,TEN,BAL,26,27,0.0,0.3019543667682583
2006-11-12,2006,H,PIT,NO,38,31,1.0,0.6700746489306649
2006-11-12,2006,H,DET,SF,13,19,0.0,0.6160588285193969
2006-11-12,2006,H,PHI,WSH,27,3,1.0,0.5661856815819419
2006-11-13,2006,H,CAR,TB,24,10,1.0,0.7315553781831188
2006-11-19,2006,H,ARI,DET,17,10,1.0,0.5360948835765117
2006-11-19,2006,H,TB,WSH,20,17,1.0,0.4916826786446616
2006-11-19,2006,H,CAR,LAR,15,0,1.0,0.7236273913666279
2006-11-19,2006,H,PHI,TEN,13,31,0.0,0.7675039333809489
2006-11-19,2006,H,NYJ,CHI,0,10,0.0,0.394140972268095
2006-11-19,2006,H,CLE,PIT,20,24,0.0,0.3973538285647774
2006-11-19,2006,H,SF,SEA,20,14,1.0,0.3507745289826939
2006-11-19,2006,H,DAL,IND,21,14,1.0,0.3272279748334754
2006-11-19,2006,H,DEN,LAC,27,35,0.0,0.6246741188450107
2006-11-19,2006,H,BAL,ATL,24,10,1.0,0.737948765236061
2006-11-19,2006,H,NO,CIN,16,31,0.0,0.538483403892455
2006-11-19,2006,H,HOU,BUF,21,24,0.0,0.4894830548687821
2006-11-19,2006,H,GB,NE,0,35,0.0,0.3272799356073648
2006-11-19,2006,H,MIA,MIN,24,20,1.0,0.5986446227772384
2006-11-19,2006,H,KC,OAK,17,13,1.0,0.8270240781219954
2006-11-20,2006,H,JAX,NYG,26,10,1.0,0.5463685292958853
2006-11-23,2006,H,DAL,TB,38,10,1.0,0.7809283460556417
2006-11-23,2006,H,DET,MIA,10,27,0.0,0.3733345866760913
2006-11-23,2006,H,KC,DEN,19,10,1.0,0.4905964879332521
2006-11-26,2006,H,ATL,NO,13,31,0.0,0.5928247749397718
2006-11-26,2006,H,NYJ,HOU,26,11,1.0,0.7134967752276795
2006-11-26,2006,H,IND,PHI,45,21,1.0,0.8555185957781573
